peer_assignment_id,peer_assignment_review_schema_part_id,peer_assignment_review_schema_part_option_id,peer_assignment_review_schema_part_option_text,peer_assignment_review_schema_part_option_score
"Yt0OUgjCEeWk6iIAC3_PpA@8","1","3","否，對應到錯誤的面向，或看不出為何面向",0
"lPnnmgiwEeWCQyIAC5XEog@8","46","47","有",2
"Yt0OUgjCEeWk6iIAC3_PpA@9","15","16","完全正確",3
"lPnnmgiwEeWCQyIAC5XEog@6","46","47","有",2
"zwkOqgjdEeWeSiIACymIuA@7","9","Yes","Yes",
"mOdhnQjIEeWRIiIAC9lFJw@10","5","6","是，非常近似2:1",2
"s8EwFwYvEeWW0yIAC5cQUQ@1","6","7","有",
"ZAMmhwiXEeW3OCIAC44JnQ@7","2","No","No",
"mOdhnQjIEeWRIiIAC9lFJw@10","32","35","所有應當平行的線，幾乎都不平行",0
"Yt0OUgjCEeWk6iIAC3_PpA@3","1","3","否，對應到錯誤的面向，或看不出為何面向",0
"ZAMmhwiXEeW3OCIAC44JnQ@8","21","22","是，標出的點皆為正確的交點",
"Yt0OUgjCEeWk6iIAC3_PpA@10","1","3","否，對應到錯誤的面向，或看不出為何面向",0
"lPnnmgiwEeWCQyIAC5XEog@10","27","29","<co-content><text>否，對應到錯誤的面向，或看不出為何面向</text></co-content>",0
"zwkOqgjdEeWeSiIACymIuA@4","4","7","兩種圖皆沒有標註尺寸",
"hnL5aAjbEeWi2iIAC7RHVw@4","7","11","完全沒有畫出",
"ZAMmhwiXEeW3OCIAC44JnQ@9","1","Yes","Yes",
"ZAMmhwiXEeW3OCIAC44JnQ@9","21","24","標出的點皆不正確",
"lPnnmgiwEeWCQyIAC5XEog@9","38","39","有",2
"Yt0OUgjCEeWk6iIAC3_PpA@8","10","11","完全正確",3
"lPnnmgiwEeWCQyIAC5XEog@7","34","37","幾乎完全不正確",0
"f3MV8QimEeWTpSIAC4-MSg@5","15","16","<co-content><text>有正確畫出</text></co-content>",
"mOdhnQjIEeWRIiIAC9lFJw@8","32","33","是，皆保持平行",2
"mOdhnQjIEeWRIiIAC9lFJw@11","2","4","其中一軸或兩軸皆明顯沒有夾30度",0
"mOdhnQjIEeWRIiIAC9lFJw@11","27","31","幾乎完全錯誤",0
"Yt0OUgjCEeWk6iIAC3_PpA@3","4","6","否，對應到錯誤的面向，或看不出為何面向",0
"RqtD8gZEEeWUACIAC5cRqg@9","23","25","部分不精準",
"hnL5aAjbEeWi2iIAC7RHVw@5","7","10","明顯不正確",
"mOdhnQjIEeWRIiIAC9lFJw@11","5","7","否，明顯比例不正確",0
"hnL5aAjbEeWi2iIAC7RHVw@1","1","No","No",0
"Yt0OUgjCEeWk6iIAC3_PpA@6","20","22","幾乎正確，僅小部分不正確",2
"RqtD8gZEEeWUACIAC5cRqg@10","10","11","相當完整",
"zwkOqgjdEeWeSiIACymIuA@2","2","Yes","Yes",
"hnL5aAjbEeWi2iIAC7RHVw@5","7","11","完全沒有畫出",
"Yt0OUgjCEeWk6iIAC3_PpA@10","27","No","No",0
"RqtD8gZEEeWUACIAC5cRqg@6","23","25","部分不精準",
"hnL5aAjbEeWi2iIAC7RHVw@5","2","5","明顯不正確",
"RqtD8gZEEeWUACIAC5cRqg@7","6","9","完全沒有繪製",
"RqtD8gZEEeWUACIAC5cRqg@7","23","26","有待加強",
"lPnnmgiwEeWCQyIAC5XEog@10","7","8","<co-content><text>完全正確</text></co-content>",2
"ZAMmhwiXEeW3OCIAC44JnQ@9","2","Yes","Yes",
"ZAMmhwiXEeW3OCIAC44JnQ@8","21","23","標出的點中，部分不是正確的點 ",
"mOdhnQjIEeWRIiIAC9lFJw@11","23","25","僅一面有完整繪製",1
"Yt0OUgjCEeWk6iIAC3_PpA@5","15","18","很大部分不正確",1
"mOdhnQjIEeWRIiIAC9lFJw@11","23","26","兩面皆沒有完整繪製",0
"s8EwFwYvEeWW0yIAC5cQUQ@3","12","13","<co-content><text>有</text></co-content>",
"mOdhnQjIEeWRIiIAC9lFJw@10","18","21","完全沒有繪製垂線",0
"ZAMmhwiXEeW3OCIAC44JnQ@2","1","No","No",
"mOdhnQjIEeWRIiIAC9lFJw@12","1","No","No",0
"mOdhnQjIEeWRIiIAC9lFJw@7","23","26","兩面皆沒有完整繪製",0
"ZAMmhwiXEeW3OCIAC44JnQ@9","32","35","不合理",
"ZAMmhwiXEeW3OCIAC44JnQ@8","26","27","是，標出的點皆為正確的交點",
"lPnnmgiwEeWCQyIAC5XEog@5","19","22","幾乎完全不正確，或繪製的不是前視圖",0
"-biz_QZbEeW7kSIACySI9A@7","7","8","<co-content><text>有</text></co-content>",
"lPnnmgiwEeWCQyIAC5XEog@10","3","Yes","Yes",1
"mOdhnQjIEeWRIiIAC9lFJw@10","1","Yes","Yes",1
"lPnnmgiwEeWCQyIAC5XEog@5","30","32","部分不正確",1
"mOdhnQjIEeWRIiIAC9lFJw@6","27","28","",0
"hnL5aAjbEeWi2iIAC7RHVw@5","7","9","小部分不正確",
"RqtD8gZEEeWUACIAC5cRqg@11","2","5","<co-content><text>完全沒有繪製</text></co-content>",
"mOdhnQjIEeWRIiIAC9lFJw@10","23","24","有，兩面皆完整繪製",2
"ZAMmhwiXEeW3OCIAC44JnQ@8","2","No","No",
"Yt0OUgjCEeWk6iIAC3_PpA@6","1","2","是",1
"hnL5aAjbEeWi2iIAC7RHVw@7","7","10","明顯不正確",
"f3MV8QimEeWTpSIAC4-MSg@4","1","Yes","Yes",
"mOdhnQjIEeWRIiIAC9lFJw@8","8","11","圓心位置明顯偏離過大，或看不出圓心如何定位",0
"mOdhnQjIEeWRIiIAC9lFJw@5","5","7","否，明顯比例不正確",0
"Yt0OUgjCEeWk6iIAC3_PpA@10","20","21","完全正確",3
"s8EwFwYvEeWW0yIAC5cQUQ@1","1","Yes","Yes",
"hnL5aAjbEeWi2iIAC7RHVw@10","2","6","<co-content><text>完全沒有畫出</text></co-content>",
"Yt0OUgjCEeWk6iIAC3_PpA@10","26","No","No",0
"f3MV8QimEeWTpSIAC4-MSg@2","2","Yes","Yes",
"lPnnmgiwEeWCQyIAC5XEog@9","45","No","No",0
"RqtD8gZEEeWUACIAC5cRqg@9","23","24","大致精準",
"ZAMmhwiXEeW3OCIAC44JnQ@5","12","14","否，有畫出頂點連線，但繪製不完整 ",
"mOdhnQjIEeWRIiIAC9lFJw@8","5","6","是，非常近似2:1",2
"mOdhnQjIEeWRIiIAC9lFJw@11","27","30","部分描繪錯誤",1
"mOdhnQjIEeWRIiIAC9lFJw@7","18","21","完全沒有繪製垂線",0
"lPnnmgiwEeWCQyIAC5XEog@10","19","22","<co-content><text>幾乎完全不正確，或繪製的不是前視圖</text></co-content>",0
"Yt0OUgjCEeWk6iIAC3_PpA@9","7","8","是",1
"zwkOqgjdEeWeSiIACymIuA@1","1","Yes","Yes",
"f3MV8QimEeWTpSIAC4-MSg@4","19","20","完整繪製橢圓，四個部分皆有找出交點並完整連接",
"Yt0OUgjCEeWk6iIAC3_PpA@6","4","5","是",1
"s8EwFwYvEeWW0yIAC5cQUQ@2","16","18","尚可",
"mOdhnQjIEeWRIiIAC9lFJw@12","27","31","<co-content><text>幾乎完全錯誤</text></co-content>",0
"hnL5aAjbEeWi2iIAC7RHVw@6","2","3","完全正確",
"RqtD8gZEEeWUACIAC5cRqg@5","14","15","相當完整",
"RqtD8gZEEeWUACIAC5cRqg@8","1","No","No",
"ZAMmhwiXEeW3OCIAC44JnQ@9","21","23","標出的點中，部分不是正確的點 ",
"zwkOqgjdEeWeSiIACymIuA@4","4","5","是，三視圖與等角圖皆有標註",
"RqtD8gZEEeWUACIAC5cRqg@7","18","20","不完整",
"lPnnmgiwEeWCQyIAC5XEog@9","4","5","是",1
"RqtD8gZEEeWUACIAC5cRqg@11","6","7","<co-content><text>相當完整</text></co-content>",
"Yt0OUgjCEeWk6iIAC3_PpA@9","4","6","否，對應到錯誤的面向，或看不出為何面向",0
"lPnnmgiwEeWCQyIAC5XEog@8","45","No","No",0
"-biz_QZbEeW7kSIACySI9A@5","1","3","無",
"zwkOqgjdEeWeSiIACymIuA@3","3","Yes","Yes",
"Yt0OUgjCEeWk6iIAC3_PpA@8","15","16","完全正確",3
"mOdhnQjIEeWRIiIAC9lFJw@6","12","16","方寬長寬與中心皆明顯不正確",1
"mOdhnQjIEeWRIiIAC9lFJw@9","1","Yes","Yes",1
"Yt0OUgjCEeWk6iIAC3_PpA@10","26","Yes","Yes",1
"RqtD8gZEEeWUACIAC5cRqg@9","14","15","相當完整",
"mOdhnQjIEeWRIiIAC9lFJw@9","1","No","No",0
"RqtD8gZEEeWUACIAC5cRqg@8","2","4","不完整",
"-biz_QZbEeW7kSIACySI9A@7","1","2","<co-content><text>有</text></co-content>",
"RqtD8gZEEeWUACIAC5cRqg@6","23","24","大致精準",
"ZAMmhwiXEeW3OCIAC44JnQ@7","12","14","否，有畫出頂點連線，但繪製不完整 ",
"lPnnmgiwEeWCQyIAC5XEog@6","23","26","幾乎完全不正確",0
"hnL5aAjbEeWi2iIAC7RHVw@9","1","Yes","Yes",1
"RqtD8gZEEeWUACIAC5cRqg@11","18","19","<co-content><text>相當完整</text></co-content>",
"lPnnmgiwEeWCQyIAC5XEog@9","3","Yes","Yes",1
"hnL5aAjbEeWi2iIAC7RHVw@3","7","9","小部分不正確",
"mOdhnQjIEeWRIiIAC9lFJw@12","2","3","<co-content><text>是，兩軸與水平線皆夾幾乎30度</text></co-content>",2
"mOdhnQjIEeWRIiIAC9lFJw@12","12","15","<co-content><text>方框長寬明顯不是直徑</text></co-content>",2
"ZAMmhwiXEeW3OCIAC44JnQ@7","32","33","合理，且敘述豐富",
"mOdhnQjIEeWRIiIAC9lFJw@10","18","19","有完整畫出垂線並畫出弧",4
"mOdhnQjIEeWRIiIAC9lFJw@8","23","24","有，兩面皆完整繪製",2
"ZAMmhwiXEeW3OCIAC44JnQ@8","21","24","標出的點皆不正確",
"RqtD8gZEEeWUACIAC5cRqg@4","1","No","No",
"ZAMmhwiXEeW3OCIAC44JnQ@10","21","25","<co-content><text>完全沒有標出拋物線交點</text></co-content>",
"Yt0OUgjCEeWk6iIAC3_PpA@6","20","24","幾乎完全不正確，或繪製的不是上視圖",0
"f3MV8QimEeWTpSIAC4-MSg@3","11","14","完全沒有繪製或繪製錯誤",
"lPnnmgiwEeWCQyIAC5XEog@7","11","14","幾乎完全不正確",0
"Yt0OUgjCEeWk6iIAC3_PpA@9","10","13","很大部分不正確",1
"lPnnmgiwEeWCQyIAC5XEog@7","1","Yes","Yes",1
"zwkOqgjdEeWeSiIACymIuA@4","8","Yes","Yes",
"lPnnmgiwEeWCQyIAC5XEog@9","11","14","幾乎完全不正確",0
"lPnnmgiwEeWCQyIAC5XEog@4","3","Yes","Yes",1
"f3MV8QimEeWTpSIAC4-MSg@5","11","13","<co-content><text>沒有繪製足夠的線</text></co-content>",
"lPnnmgiwEeWCQyIAC5XEog@9","7","10","幾乎完全不正確，或繪製的不是上視圖",0
"mOdhnQjIEeWRIiIAC9lFJw@7","23","24","有，兩面皆完整繪製",2
"hnL5aAjbEeWi2iIAC7RHVw@4","1","Yes","Yes",1
"mOdhnQjIEeWRIiIAC9lFJw@8","1","Yes","Yes",1
"mOdhnQjIEeWRIiIAC9lFJw@8","1","No","No",0
"Yt0OUgjCEeWk6iIAC3_PpA@4","1","3","否，對應到錯誤的面向，或看不出為何面向",0
"mOdhnQjIEeWRIiIAC9lFJw@11","12","13","是，完全正確",3
"mOdhnQjIEeWRIiIAC9lFJw@9","12","17","沒有畫出方框",0
"ZAMmhwiXEeW3OCIAC44JnQ@6","21","25","完全沒有標出拋物線交點",
"hnL5aAjbEeWi2iIAC7RHVw@3","1","Yes","Yes",1
"zwkOqgjdEeWeSiIACymIuA@6","1","Yes","Yes",
"mOdhnQjIEeWRIiIAC9lFJw@6","5","6","是，非常近似2:1",2
"Yt0OUgjCEeWk6iIAC3_PpA@10","20","24","幾乎完全不正確，或繪製的不是上視圖",0
"Yt0OUgjCEeWk6iIAC3_PpA@12","10","14","<co-content><text>幾乎完全不正確，或繪製的不是上視圖</text></co-content>",0
"s8EwFwYvEeWW0yIAC5cQUQ@3","1","Yes","Yes",
"f3MV8QimEeWTpSIAC4-MSg@2","7","8","是，4個部分皆是由3個以上的交點連結",
"Yt0OUgjCEeWk6iIAC3_PpA@12","20","22","<co-content><text>幾乎正確，僅小部分不正確</text></co-content>",2
"lPnnmgiwEeWCQyIAC5XEog@6","7","10","幾乎完全不正確，或繪製的不是上視圖",0
"mOdhnQjIEeWRIiIAC9lFJw@7","12","14","有畫出長寬為直徑的框，但明顯沒有以圓心為中心",2
"ZAMmhwiXEeW3OCIAC44JnQ@7","32","35","不合理",
"lPnnmgiwEeWCQyIAC5XEog@10","30","31","<co-content><text>完全正確</text></co-content>",2
"Yt0OUgjCEeWk6iIAC3_PpA@11","10","14","幾乎完全不正確，或繪製的不是上視圖",0
"mOdhnQjIEeWRIiIAC9lFJw@9","27","28","完全正確",3
"ZAMmhwiXEeW3OCIAC44JnQ@10","12","15","<co-content><text>否，沒有畫出頂點連線，或完全繪製錯誤 </text></co-content>",
"RqtD8gZEEeWUACIAC5cRqg@6","10","13","完全沒有繪製",
"RqtD8gZEEeWUACIAC5cRqg@7","2","5","完全沒有繪製",
"ZAMmhwiXEeW3OCIAC44JnQ@7","32","34","合理",
"lPnnmgiwEeWCQyIAC5XEog@6","46","48","沒有",0
"Yt0OUgjCEeWk6iIAC3_PpA@7","28","Yes","Yes",1
"Yt0OUgjCEeWk6iIAC3_PpA@7","4","6","否，對應到錯誤的面向，或看不出為何面向",0
"s8EwFwYvEeWW0yIAC5cQUQ@3","6","8","<co-content><text>無</text></co-content>",
"ZAMmhwiXEeW3OCIAC44JnQ@3","12","13","是，兩者皆完整畫出頂點與兩側等分點的連線  ",
"s8EwFwYvEeWW0yIAC5cQUQ@2","9","11","無",
"RqtD8gZEEeWUACIAC5cRqg@7","23","25","部分不精準",
"zwkOqgjdEeWeSiIACymIuA@6","8","Yes","Yes",
"mOdhnQjIEeWRIiIAC9lFJw@9","8","9","是，非常接近正確的位置",2
"lPnnmgiwEeWCQyIAC5XEog@5","11","12","完全正確",2
"mOdhnQjIEeWRIiIAC9lFJw@11","18","21","完全沒有繪製垂線",0
"Yt0OUgjCEeWk6iIAC3_PpA@8","28","No","No",0
"mOdhnQjIEeWRIiIAC9lFJw@9","8","11","圓心位置明顯偏離過大，或看不出圓心如何定位",0
"mOdhnQjIEeWRIiIAC9lFJw@12","8","10","<co-content><text>有些偏離，但還算準確</text></co-content>",1
"zwkOqgjdEeWeSiIACymIuA@6","9","No","No",
"zwkOqgjdEeWeSiIACymIuA@5","1","No","No",
"mOdhnQjIEeWRIiIAC9lFJw@5","1","Yes","Yes",1
"lPnnmgiwEeWCQyIAC5XEog@7","2","Yes","Yes",1
"mOdhnQjIEeWRIiIAC9lFJw@8","5","7","否，明顯比例不正確",0
"Yt0OUgjCEeWk6iIAC3_PpA@10","15","18","很大部分不正確",1
"RqtD8gZEEeWUACIAC5cRqg@7","14","15","相當完整",
"lPnnmgiwEeWCQyIAC5XEog@8","23","24","完全正確",2
"lPnnmgiwEeWCQyIAC5XEog@6","2","Yes","Yes",1
"ZAMmhwiXEeW3OCIAC44JnQ@5","8","10","否，有畫出垂直延伸線，但繪製不完整",
"hnL5aAjbEeWi2iIAC7RHVw@4","12","13","完全正確",
"lPnnmgiwEeWCQyIAC5XEog@8","11","12","完全正確",2
"lPnnmgiwEeWCQyIAC5XEog@9","1","No","No",0
"lPnnmgiwEeWCQyIAC5XEog@8","34","36","部分不正確",1
"ZAMmhwiXEeW3OCIAC44JnQ@8","17","18","是，有標註出拋物線交點",
"lPnnmgiwEeWCQyIAC5XEog@7","23","26","幾乎完全不正確",0
"Yt0OUgjCEeWk6iIAC3_PpA@8","7","9","否，對應到錯誤的面向，或看不出為何面向",0
"lPnnmgiwEeWCQyIAC5XEog@5","7","9","部分不正確",1
"ZAMmhwiXEeW3OCIAC44JnQ@5","26","30","完全沒有標出拋物線交點",
"Yt0OUgjCEeWk6iIAC3_PpA@4","15","16","完全正確",3
"RqtD8gZEEeWUACIAC5cRqg@7","18","19","相當完整",
"mOdhnQjIEeWRIiIAC9lFJw@5","2","3","是，兩軸與水平線皆夾幾乎30度",2
"ZAMmhwiXEeW3OCIAC44JnQ@10","26","27","<co-content><text>是，標出的點皆為正確的交點 </text></co-content>",
"f3MV8QimEeWTpSIAC4-MSg@4","3","6","沒有畫出同心圓",
"f3MV8QimEeWTpSIAC4-MSg@4","2","Yes","Yes",
"ZAMmhwiXEeW3OCIAC44JnQ@9","26","29","標出的點皆不正確  ",
"hnL5aAjbEeWi2iIAC7RHVw@8","12","13","完全正確",
"ZAMmhwiXEeW3OCIAC44JnQ@5","4","5","是，兩者皆等分正確",
"lPnnmgiwEeWCQyIAC5XEog@5","49","No","No",0
"s8EwFwYvEeWW0yIAC5cQUQ@1","9","11","無",
"RqtD8gZEEeWUACIAC5cRqg@4","6","8","不完整",
"zwkOqgjdEeWeSiIACymIuA@6","9","Yes","Yes",
"lPnnmgiwEeWCQyIAC5XEog@6","30","31","完全正確",2
"zwkOqgjdEeWeSiIACymIuA@5","4","6","僅其中一種圖有標註",
"s8EwFwYvEeWW0yIAC5cQUQ@3","9","11","<co-content><text>無</text></co-content>",
"mOdhnQjIEeWRIiIAC9lFJw@12","8","11","<co-content><text>圓心位置明顯偏離過大，或看不出圓心如何定位</text></co-content>",0
"lPnnmgiwEeWCQyIAC5XEog@6","30","33","幾乎完全不正確，或繪製的不是右側視圖",0
"RqtD8gZEEeWUACIAC5cRqg@9","10","11","相當完整",
"ZAMmhwiXEeW3OCIAC44JnQ@8","4","6","否，兩者其中一個沒有正確等分",
"mOdhnQjIEeWRIiIAC9lFJw@2","1","Yes","Yes",1
"zwkOqgjdEeWeSiIACymIuA@2","4","7","兩種圖皆沒有標註尺寸",
"Yt0OUgjCEeWk6iIAC3_PpA@6","15","18","很大部分不正確",1
"mOdhnQjIEeWRIiIAC9lFJw@12","12","13","<co-content><text>是，完全正確</text></co-content>",3
"Yt0OUgjCEeWk6iIAC3_PpA@11","20","24","幾乎完全不正確，或繪製的不是上視圖",0
"RqtD8gZEEeWUACIAC5cRqg@4","14","15","相當完整",
"ZAMmhwiXEeW3OCIAC44JnQ@6","17","18","是，有標註出拋物線交點",
"lPnnmgiwEeWCQyIAC5XEog@3","1","Yes","Yes",1
"mOdhnQjIEeWRIiIAC9lFJw@12","12","14","<co-content><text>有畫出長寬為直徑的框，但明顯沒有以圓心為中心</text></co-content>",2
"RqtD8gZEEeWUACIAC5cRqg@6","1","Yes","Yes",
"lPnnmgiwEeWCQyIAC5XEog@7","27","29","否，對應到錯誤的面向，或看不出為何面向",0
"ZAMmhwiXEeW3OCIAC44JnQ@8","17","20","否，完全沒有標出拋物線交點",
"ZAMmhwiXEeW3OCIAC44JnQ@10","2","No","No",
"RqtD8gZEEeWUACIAC5cRqg@10","14","16","不完整",
"hnL5aAjbEeWi2iIAC7RHVw@1","1","Yes","Yes",1
"ZAMmhwiXEeW3OCIAC44JnQ@9","12","15","否，沒有畫出頂點連線，或完全繪製錯誤",
"Yt0OUgjCEeWk6iIAC3_PpA@10","10","14","幾乎完全不正確，或繪製的不是上視圖",0
"ZAMmhwiXEeW3OCIAC44JnQ@5","21","24","標出的點皆不正確",
"-biz_QZbEeW7kSIACySI9A@5","4","6","無",
"ZAMmhwiXEeW3OCIAC44JnQ@7","26","30","完全沒有標出拋物線交點",
"Yt0OUgjCEeWk6iIAC3_PpA@3","20","21","完全正確",3
"RqtD8gZEEeWUACIAC5cRqg@7","10","11","相當完整",
"lPnnmgiwEeWCQyIAC5XEog@7","34","35","完全正確",2
"lPnnmgiwEeWCQyIAC5XEog@7","4","5","是",1
"lPnnmgiwEeWCQyIAC5XEog@6","42","44","沒有",0
"Yt0OUgjCEeWk6iIAC3_PpA@5","27","No","No",0
"ZAMmhwiXEeW3OCIAC44JnQ@9","32","34","合理",
"ZAMmhwiXEeW3OCIAC44JnQ@5","32","36","沒有填寫",
"lPnnmgiwEeWCQyIAC5XEog@7","41","No","No",0
"hnL5aAjbEeWi2iIAC7RHVw@9","7","10","明顯不正確",
"mOdhnQjIEeWRIiIAC9lFJw@9","12","15","方框長寬明顯不是直徑",2
"hnL5aAjbEeWi2iIAC7RHVw@6","12","14","小部分不正確",
"ZAMmhwiXEeW3OCIAC44JnQ@7","8","11","否，沒有畫出垂直延伸線，或完全繪製錯誤",
"lPnnmgiwEeWCQyIAC5XEog@10","1","Yes","Yes",1
"RqtD8gZEEeWUACIAC5cRqg@8","2","5","完全沒有繪製",
"zwkOqgjdEeWeSiIACymIuA@5","3","Yes","Yes",
"-biz_QZbEeW7kSIACySI9A@5","7","8","有",
"hnL5aAjbEeWi2iIAC7RHVw@4","2","3","完全正確",
"-biz_QZbEeW7kSIACySI9A@3","4","6","無",
"mOdhnQjIEeWRIiIAC9lFJw@7","27","28","完全正確",3
"hnL5aAjbEeWi2iIAC7RHVw@7","12","13","完全正確",
"mOdhnQjIEeWRIiIAC9lFJw@9","27","29","幾乎正確，有一小部分描繪有誤",2
"hnL5aAjbEeWi2iIAC7RHVw@7","7","11","完全沒有畫出",
"ZAMmhwiXEeW3OCIAC44JnQ@6","12","15","否，沒有畫出頂點連線，或完全繪製錯誤",
"ZAMmhwiXEeW3OCIAC44JnQ@6","4","7","否，兩者皆沒有正確等分，或完全看不出其等分",
"mOdhnQjIEeWRIiIAC9lFJw@12","12","17","<co-content><text>沒有畫出方框</text></co-content>",0
"Yt0OUgjCEeWk6iIAC3_PpA@8","26","No","No",0
"-biz_QZbEeW7kSIACySI9A@5","4","5","有",
"mOdhnQjIEeWRIiIAC9lFJw@10","8","11","圓心位置明顯偏離過大，或看不出圓心如何定位",0
"ZAMmhwiXEeW3OCIAC44JnQ@4","1","No","No",
"mOdhnQjIEeWRIiIAC9lFJw@11","8","9","是，非常接近正確的位置",2
"Yt0OUgjCEeWk6iIAC3_PpA@10","15","19","幾乎完全不正確，或繪製的不是上視圖",0
"-biz_QZbEeW7kSIACySI9A@3","11","No","No",
"mOdhnQjIEeWRIiIAC9lFJw@11","32","35","所有應當平行的線，幾乎都不平行",0
"f3MV8QimEeWTpSIAC4-MSg@3","11","13","沒有繪製足夠的線",
"ZAMmhwiXEeW3OCIAC44JnQ@10","8","10","<co-content><text>否，有畫出垂直延伸線，但繪製不完整</text></co-content>",
"mOdhnQjIEeWRIiIAC9lFJw@6","5","7","否，明顯比例不正確",0
"mOdhnQjIEeWRIiIAC9lFJw@9","27","31","幾乎完全錯誤",0
"RqtD8gZEEeWUACIAC5cRqg@10","2","4","不完整",
"lPnnmgiwEeWCQyIAC5XEog@2","2","No","No",0
"hnL5aAjbEeWi2iIAC7RHVw@10","2","4","<co-content><text>小部分不正確</text></co-content>",
"hnL5aAjbEeWi2iIAC7RHVw@4","12","15","明顯不正確",
"hnL5aAjbEeWi2iIAC7RHVw@3","2","6","完全沒有畫出",
"RqtD8gZEEeWUACIAC5cRqg@9","18","21","完全沒有繪製",
"Yt0OUgjCEeWk6iIAC3_PpA@9","26","Yes","Yes",1
"Yt0OUgjCEeWk6iIAC3_PpA@7","27","Yes","Yes",1
"ZAMmhwiXEeW3OCIAC44JnQ@8","2","Yes","Yes",
"Yt0OUgjCEeWk6iIAC3_PpA@10","20","23","很大部分不正確",1
"ZAMmhwiXEeW3OCIAC44JnQ@8","26","29","標出的點皆不正確  ",
"ZAMmhwiXEeW3OCIAC44JnQ@7","17","19","否，有標註出拋物線交點，但標註不完整",
"ZAMmhwiXEeW3OCIAC44JnQ@7","17","20","否，完全沒有標出拋物線交點",
"s8EwFwYvEeWW0yIAC5cQUQ@1","1","No","No",
"ZAMmhwiXEeW3OCIAC44JnQ@6","26","27","是，標出的點皆為正確的交點",
"Yt0OUgjCEeWk6iIAC3_PpA@1","1","3","否，對應到錯誤的面向，或看不出為何面向",0
"Yt0OUgjCEeWk6iIAC3_PpA@7","10","12","幾乎正確，僅小部分不正確",2
"mOdhnQjIEeWRIiIAC9lFJw@11","1","No","No",0
"-biz_QZbEeW7kSIACySI9A@4","1","3","無",
"f3MV8QimEeWTpSIAC4-MSg@4","11","14","完全沒有繪製或繪製錯誤",
"hnL5aAjbEeWi2iIAC7RHVw@8","1","Yes","Yes",1
"mOdhnQjIEeWRIiIAC9lFJw@6","12","14","有畫出長寬為直徑的框，但明顯沒有以圓心為中心",2
"Yt0OUgjCEeWk6iIAC3_PpA@11","28","Yes","Yes",1
"RqtD8gZEEeWUACIAC5cRqg@6","18","20","不完整",
"hnL5aAjbEeWi2iIAC7RHVw@6","12","16","完全沒有畫出",
"mOdhnQjIEeWRIiIAC9lFJw@7","1","Yes","Yes",1
"lPnnmgiwEeWCQyIAC5XEog@6","23","24","完全正確",2
"lPnnmgiwEeWCQyIAC5XEog@5","42","43","有",2
"Yt0OUgjCEeWk6iIAC3_PpA@4","20","23","很大部分不正確",1
"ZAMmhwiXEeW3OCIAC44JnQ@7","4","5","是，兩者皆等分正確",
"zwkOqgjdEeWeSiIACymIuA@7","2","No","No",
"mOdhnQjIEeWRIiIAC9lFJw@12","27","30","<co-content><text>部分描繪錯誤</text></co-content>",1
"lPnnmgiwEeWCQyIAC5XEog@6","41","Yes","Yes",1
"Yt0OUgjCEeWk6iIAC3_PpA@4","10","13","很大部分不正確",1
"lPnnmgiwEeWCQyIAC5XEog@5","2","No","No",0
"mOdhnQjIEeWRIiIAC9lFJw@8","27","29","幾乎正確，有一小部分描繪有誤",2
"hnL5aAjbEeWi2iIAC7RHVw@7","7","9","小部分不正確",
"mOdhnQjIEeWRIiIAC9lFJw@6","18","19","有完整畫出垂線並畫出弧",4
"mOdhnQjIEeWRIiIAC9lFJw@12","1","Yes","Yes",1
"f3MV8QimEeWTpSIAC4-MSg@3","15","18","完全沒有畫出",
"Yt0OUgjCEeWk6iIAC3_PpA@4","15","19","幾乎完全不正確，或繪製的不是上視圖",0
"RqtD8gZEEeWUACIAC5cRqg@11","23","26","<co-content><text>有待加強</text></co-content>",
"zwkOqgjdEeWeSiIACymIuA@1","1","No","No",
"ZAMmhwiXEeW3OCIAC44JnQ@4","4","5","是，兩者皆等分正確",
"lPnnmgiwEeWCQyIAC5XEog@6","11","13","部分不正確",1
"Yt0OUgjCEeWk6iIAC3_PpA@12","27","Yes","Yes",1
"lPnnmgiwEeWCQyIAC5XEog@7","49","No","No",0
"RqtD8gZEEeWUACIAC5cRqg@11","10","13","<co-content><text>完全沒有繪製</text></co-content>",
"lPnnmgiwEeWCQyIAC5XEog@9","30","33","幾乎完全不正確，或繪製的不是右側視圖",0
"RqtD8gZEEeWUACIAC5cRqg@9","6","8","不完整",
"lPnnmgiwEeWCQyIAC5XEog@8","19","22","幾乎完全不正確，或繪製的不是前視圖",0
"lPnnmgiwEeWCQyIAC5XEog@4","11","13","部分不正確",1
"mOdhnQjIEeWRIiIAC9lFJw@11","27","29","幾乎正確，有一小部分描繪有誤",2
"lPnnmgiwEeWCQyIAC5XEog@10","41","Yes","Yes",1
"-biz_QZbEeW7kSIACySI9A@6","11","Yes","Yes",
"Yt0OUgjCEeWk6iIAC3_PpA@12","20","24","<co-content><text>幾乎完全不正確，或繪製的不是上視圖</text></co-content>",0
"-biz_QZbEeW7kSIACySI9A@3","7","8","有",
"Yt0OUgjCEeWk6iIAC3_PpA@9","20","22","幾乎正確，僅小部分不正確",2
"Yt0OUgjCEeWk6iIAC3_PpA@3","1","2","是",1
"Yt0OUgjCEeWk6iIAC3_PpA@11","15","16","完全正確",3
"hnL5aAjbEeWi2iIAC7RHVw@10","12","16","<co-content><text>完全沒有畫出</text></co-content>",
