course_id,taiwan_user_id,course_grade_ts,course_passing_state_id,course_grade_overall_passed_items,course_grade_overall,course_grade_verified_passed_items,course_grade_verified
"POZJ3uOtEeSoXCIACw4Gzg",b1848ec8d02c26d5d64c02405da025d0d82ebceb,2015-07-16 15:15:55.622,0,2,0.162,2,0.162
"POZJ3uOtEeSoXCIACw4Gzg",9348c1ce7fa7ad10c5c38cf2da41914a89222a53,2015-08-06 01:20:26.847,1,8,0.960143,0,0
"POZJ3uOtEeSoXCIACw4Gzg",c9ed966e9b094e5d77fa8616d8ba916bfe0f1bc4,2015-07-05 10:31:09.548,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",f6c04e7c3d63ddb983c17119220db026eb8c55c0,2015-07-18 07:48:50.152,2,8,0.937643,8,0.937643
"POZJ3uOtEeSoXCIACw4Gzg",8418fcf5479da5e423ff0cddcdd549921614e9ad,2015-08-23 13:54:29.938,0,5,0.401143,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",6b3d90f912df717b4dcca95fb755cb45536200e5,2015-06-29 09:03:34.466,2,8,0.978762,8,0.978762
"POZJ3uOtEeSoXCIACw4Gzg",d2d7d7d4ea71aed6d0feb998f6390b3d38a2389c,2015-12-02 07:21:03.359,0,6,0.687857,6,0.687857
"POZJ3uOtEeSoXCIACw4Gzg",7871855b14bc3c3ab7b996a22ae4fff3a10f77cf,2015-12-31 00:34:31.245,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",5f1c958c9b2c08fcfaddd796b4d904f49aa9a480,2016-01-24 12:11:51.312,0,0,0.0675,0,0.0675
"POZJ3uOtEeSoXCIACw4Gzg",ec8ba9539214bfa9d178a1d493c42878f9a79349,2015-06-28 14:03:30.088,2,8,1,8,1
"POZJ3uOtEeSoXCIACw4Gzg",71575bcaa0a8773fb86d6576d806de72ed851580,2015-10-04 12:16:33.696,0,7,0.756857,7,0.756857
"POZJ3uOtEeSoXCIACw4Gzg",596484dc5957d89244f4064e2c8da3a50d1545ff,2016-01-13 19:47:33.854,0,1,0.0765,0,0
"POZJ3uOtEeSoXCIACw4Gzg",50048c797ca86772a7a326be8e5661783d2c16a1,2016-02-13 17:56:31.099,0,6,0.654333,6,0.654333
"POZJ3uOtEeSoXCIACw4Gzg",a43299863cc4c78854e4626411c99699446854a8,2015-12-19 08:56:00.343,0,3,0.261,3,0.261
"POZJ3uOtEeSoXCIACw4Gzg",47429fe5000f514b08ad922f15f24f5ce9cb7539,2015-07-27 13:52:43.828,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",2589cfc1e6fb604f9a598c2651fa67b8df68bea4,2015-11-02 21:16:51.534,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",dce7420ff6168dad660aded15e38a1c9a2d3e968,2015-06-25 10:00:57.595,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",3243f112d8d114de1aeb72b11159fb05a0596317,2015-07-13 06:24:21.675,0,1,0.0855,0,0
"POZJ3uOtEeSoXCIACw4Gzg",4d8fbbc4a69e9813bd1dc5ae93eebac3b307386c,2016-01-21 13:06:50.774,0,0,0.0405,0,0
"POZJ3uOtEeSoXCIACw4Gzg",c83923b4cf7cb0ee9710af3785bbb62ce004923c,2015-08-12 12:26:10.376,0,1,0.0765,1,0.0765
"POZJ3uOtEeSoXCIACw4Gzg",47e689d68b5cb65c64d420e761e794a9698950d7,2015-12-11 07:12:26.204,2,8,0.973429,8,0.968929
"POZJ3uOtEeSoXCIACw4Gzg",5e56a10c961e82096425d5d3a0794511ba0e9b0d,2015-10-20 14:27:10.934,0,0,0.036,0,0
"POZJ3uOtEeSoXCIACw4Gzg",d7f20db1ec111d1718c917bcdc1482c3708a0ae1,2016-02-12 10:02:09.352,0,3,0.2205,0,0
"POZJ3uOtEeSoXCIACw4Gzg",379e809b4284abdaf5ed8d38489ccdcfc8a92da9,2015-08-11 07:53:48.765,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",8b992ab117ae5ce540e4d0defecf1d3415629798,2015-09-11 14:22:09.342,2,8,0.964857,8,0.964857
"POZJ3uOtEeSoXCIACw4Gzg",aa28b18b145fcb2173d27d24b4e4db6b3f55b28c,2015-07-02 05:18:06.936,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",eb6b9d3e73790f29c18b6736d133347f06ca9398,2015-08-21 01:15:34.308,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",c443cd94b55bff159d6e106a844fc049fafac10c,2015-06-24 13:21:05.88,0,1,0.09,1,0.09
"POZJ3uOtEeSoXCIACw4Gzg",0d651e39e91da8ddd5d710b905ba06694b4e6499,2015-09-06 09:35:26.302,0,1,0.126,0,0
"POZJ3uOtEeSoXCIACw4Gzg",b1dd3569b0d7626d0246235e4f4157e67ca9635b,2016-02-07 06:37:38.252,0,3,0.2385,3,0.2385
"POZJ3uOtEeSoXCIACw4Gzg",cd9640535c76f505e48b302108d5018f78bd1766,2016-03-11 03:04:55.305,0,1,0.1395,0,0
"POZJ3uOtEeSoXCIACw4Gzg",aaa94db3acb2a8697de861c1f8db853c636e05fb,2015-11-10 07:32:51.695,2,8,0.903357,8,0.903357
"POZJ3uOtEeSoXCIACw4Gzg",b304b6d48b59d2e1425c33bbe1b97b576fe642ef,2015-07-11 08:17:26.811,0,6,0.766857,6,0.766857
"POZJ3uOtEeSoXCIACw4Gzg",866cef632df0547c111b4205bcce2fd7dd5ae4aa,2015-07-31 10:33:58.146,2,8,0.937857,8,0.937857
"POZJ3uOtEeSoXCIACw4Gzg",eec438f9cb5320c10f2886abad2d7079d452ffaf,2015-09-16 03:13:00.539,0,1,0.072,0,0
"POZJ3uOtEeSoXCIACw4Gzg",7bed799681ddc251ddacb5f1d2f8224036cc729e,2015-07-05 12:25:37.081,0,5,0.418929,5,0.418929
"POZJ3uOtEeSoXCIACw4Gzg",91d6a7c88d58c114e3f176b9a898ce4f112adfc6,2015-09-27 08:52:08.507,2,8,0.986714,8,0.986714
"POZJ3uOtEeSoXCIACw4Gzg",103ad2d6aa4cde3359b30d4f0920373de97b9ed5,2015-06-24 10:40:55.929,0,1,0.0855,0,0.063
"POZJ3uOtEeSoXCIACw4Gzg",fb836dbdbbf302dced28c778d80798ceac286843,2015-11-23 01:05:18.632,0,1,0.1395,1,0.1395
"POZJ3uOtEeSoXCIACw4Gzg",4f2dcc812ad7c764be81941e12de92c60790e6a9,2015-07-23 13:30:13.631,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",591526a763dd696068a8d91b9a0b9f2147f19731,2015-09-13 08:51:56.41,2,8,0.9565,8,0.9565
"POZJ3uOtEeSoXCIACw4Gzg",1518cadab60252c6835acc120649c274d08a083c,2015-08-17 07:20:01.449,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",ca382ea2eafa2211776553235a336e143dc1bb23,2015-09-12 12:42:36.293,0,2,0.153,2,0.153
"POZJ3uOtEeSoXCIACw4Gzg",b2feea2d803fb1929f5925e7cfc0c75f11388fe7,2015-07-29 17:21:36.201,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",e83581a88f404667f83b95de2dea554a8876d086,2015-06-24 09:52:44.563,0,0,0.0675,0,0
"POZJ3uOtEeSoXCIACw4Gzg",e5c8f01d966962b718e00495983dafd210a3ecfd,2015-07-13 14:02:39.195,0,1,0.1395,0,0
"POZJ3uOtEeSoXCIACw4Gzg",94579f20b41cd88b6a61db25c3af58b48adb8183,2016-04-16 08:04:00.437,0,5,0.522,5,0.522
"POZJ3uOtEeSoXCIACw4Gzg",c7d13d6685c3dde4ba30394f4e2ce1605c5ba5a2,2015-10-27 11:55:38.245,2,8,0.955643,8,0.955643
"POZJ3uOtEeSoXCIACw4Gzg",9f6fc62b5158fe836a91147127ac919f5a43d303,2015-10-29 07:18:23.842,0,2,0.1665,0,0
"POZJ3uOtEeSoXCIACw4Gzg",8c101f305c2f370a6b0d2e2b97f4ec61643b82fa,2015-11-01 07:21:58.242,2,8,0.950929,8,0.950929
"POZJ3uOtEeSoXCIACw4Gzg",2759c1cf05226245e09897290170b4157bb6600c,2015-06-26 12:02:23.92,0,1,0.0855,0,0
"POZJ3uOtEeSoXCIACw4Gzg",d02a2ab45cf0b443affcb75466f5a459e8f94f0d,2015-07-11 13:17:36.446,0,3,0.2565,3,0.2565
"POZJ3uOtEeSoXCIACw4Gzg",ae6edccfde1787068aabd3124a3eb4d475740b64,2015-07-12 07:52:59.90,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",bcbba8de32162fa52dcc813b77809dc07a5c81e9,2015-11-28 02:09:30.682,0,1,0.135,0,0
"POZJ3uOtEeSoXCIACw4Gzg",52624fb667f59caaba2fb83f8c0a5538b52de896,2015-09-19 15:07:47.554,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",101b632ebe28ae2962701aa12d6d1f937d749103,2016-03-19 01:43:13.411,0,2,0.1575,2,0.1575
"POZJ3uOtEeSoXCIACw4Gzg",3e820e60ef8358427551c1554f5a13ac4f6b9d91,2015-07-11 04:16:28.186,0,1,0.0855,0,0
"POZJ3uOtEeSoXCIACw4Gzg",37dd814484f7ffc0e9bd8bdd4efa710f2983cdc0,2015-08-12 12:16:53.709,0,3,0.243,0,0
"POZJ3uOtEeSoXCIACw4Gzg",40c04ad1114b8e07e1a7396e921018ff6a0d14b9,2015-07-15 13:21:06.463,0,1,0.072,0,0
"POZJ3uOtEeSoXCIACw4Gzg",95c7381d4ed11426678974b0ac3a685e8cca5388,2015-07-29 08:20:55.418,1,8,0.938071,0,0
"POZJ3uOtEeSoXCIACw4Gzg",efc08b42e4b6eefb2d5046855af7870c38371f1d,2015-09-03 15:20:44.609,2,8,0.903143,8,0.903143
"POZJ3uOtEeSoXCIACw4Gzg",fc857d4934d6e17154523c8beea577b86e1dd309,2016-01-25 13:35:54.576,0,1,0.09,0,0
"POZJ3uOtEeSoXCIACw4Gzg",038684a8210f2072901801fc126b85a83122ed97,2015-09-06 15:07:48.021,0,0,0.054,0,0
"POZJ3uOtEeSoXCIACw4Gzg",e0591048ef94221d288b1900488cd55a5d8eac82,2015-06-29 04:35:18.802,0,1,0.072,1,0.072
"POZJ3uOtEeSoXCIACw4Gzg",4bf3f85f1633016d7fdba75a3f26ac7c95f2a2a8,2015-10-05 12:16:40.973,0,6,0.613429,6,0.599929
"POZJ3uOtEeSoXCIACw4Gzg",d14aeb0306f0d0c774052d71fcc843af8f2b27fd,2016-04-07 23:49:11.079,0,2,0.1485,2,0.1485
"POZJ3uOtEeSoXCIACw4Gzg",ba81d2ef1c9a07b8662eefb36ba620acd0365200,2015-07-07 14:24:19.277,0,0,0.0675,0,0
"POZJ3uOtEeSoXCIACw4Gzg",d4c76fb144b10b48b27a989f12a0d26c17cfa066,2015-09-28 13:29:53.539,0,1,0.135,0,0
"POZJ3uOtEeSoXCIACw4Gzg",4f8129f39dcb2b0228aac9bb5b99a9628b445734,2015-10-11 15:47:19.935,2,8,0.951143,8,0.942143
"POZJ3uOtEeSoXCIACw4Gzg",e8896330bc621ff0c15d227c31d8eff2663abea0,2015-06-28 02:57:01.403,0,2,0.162,2,0.162
"POZJ3uOtEeSoXCIACw4Gzg",30f12c66b8068c7bc3c5366d3976ae5375f341ad,2015-08-12 17:22:36.58,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",f78dd521e9b4a6b8433bb2a469d1b5882a59a042,2015-10-11 01:02:43.228,2,8,0.959929,8,0.959929
"POZJ3uOtEeSoXCIACw4Gzg",7dd4d74cf702d9728a5f657d98794cfb52d89a7b,2015-08-01 00:36:28.348,2,8,0.968929,8,0.968929
"POZJ3uOtEeSoXCIACw4Gzg",fb674ca122b0e9735c682df6095bf82d9f9de041,2016-01-06 14:34:21.55,2,8,0.960143,8,0.960143
"POZJ3uOtEeSoXCIACw4Gzg",a0e0352098c3e1fd8db12958ae015e49868e3fae,2015-09-19 16:01:42.174,0,5,0.400929,5,0.400929
"POZJ3uOtEeSoXCIACw4Gzg",77bd3fe0b4f2bae6b564bad804f3c241ba49a1b0,2015-07-01 06:58:52.268,1,8,0.964857,0,0
"POZJ3uOtEeSoXCIACw4Gzg",9b3fbb0c1ed45f538e3af6eb080993e8d4fc9eda,2015-07-24 05:15:10.435,0,1,0.135,1,0.0765
"POZJ3uOtEeSoXCIACw4Gzg",4e38f253c6a27c33cb9a95919243311b744d006e,2015-07-03 03:38:39.565,0,1,0.0855,0,0
"POZJ3uOtEeSoXCIACw4Gzg",5c776467c84a68df0a475028aaf399e643cdbcd0,2015-06-18 02:57:56.129,0,1,0.0765,0,0
"POZJ3uOtEeSoXCIACw4Gzg",e5f4730d3a6ef2d062a516beaf4aa928d77f3020,2015-07-02 03:45:50.575,0,0,0.0405,0,0
"POZJ3uOtEeSoXCIACw4Gzg",7c739bad8ee49b94686db7a2fc98fdf9fb8bb5dc,2015-07-10 14:38:06.398,2,8,0.964857,8,0.964857
"POZJ3uOtEeSoXCIACw4Gzg",8446803597483f46732f5597b86441bbfb8f442e,2015-08-17 15:36:00.241,0,1,0.0765,1,0.0765
"POZJ3uOtEeSoXCIACw4Gzg",3b3bb43b62c63bdd2f162e51fab70e08c0457e38,2015-06-16 03:09:03.125,0,0,0.063,0,0
"POZJ3uOtEeSoXCIACw4Gzg",4e3015d72dfe173d8b59e39244a883caf2d80230,2015-08-08 11:07:54.957,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",a18c3b1178a63c5598d916c3e04c369a6bebc995,2015-11-30 13:12:35.142,0,0,0.063,0,0.063
"POZJ3uOtEeSoXCIACw4Gzg",2dc72d0fef4e9dbbd2009db61138fb7552862843,2015-06-19 19:57:14.286,0,1,0.09,0,0
"POZJ3uOtEeSoXCIACw4Gzg",c5493d15b6059be1aeb41c884f675c9c0df72a0c,2015-07-24 07:20:37.598,0,7,0.901,7,0.901
"POZJ3uOtEeSoXCIACw4Gzg",1159853d47d6ea993b420c52f4bab43ef1967510,2015-06-16 04:07:29.639,0,0,0.1305,0,0.1305
"POZJ3uOtEeSoXCIACw4Gzg",770de0c326d2133d542a48814c3738e66469bb80,2015-07-23 07:47:15.059,0,1,0.0855,0,0
"POZJ3uOtEeSoXCIACw4Gzg",268a208bc9b3fe91ced94f7e3236b8230ba3e8d0,2015-11-21 11:04:35.385,0,1,0.072,1,0.072
"POZJ3uOtEeSoXCIACw4Gzg",833b48898f8b54293efd73f47f21debc99b915ac,2015-07-26 04:20:32.558,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",d6249a50b9506cffb549ff6b8153bcaafd7eb9ed,2015-10-10 09:18:16.853,2,8,0.902929,8,0.902929
"POZJ3uOtEeSoXCIACw4Gzg",3a64850720f3ed285f5cee3efe6ae3f6e1e3327f,2016-03-14 23:59:31.357,0,5,0.387429,0,0
"POZJ3uOtEeSoXCIACw4Gzg",03652c84efa97632bbcfe50ff624c2a051dbf2f2,2015-06-26 15:20:57.616,0,1,0.072,1,0.072
"POZJ3uOtEeSoXCIACw4Gzg",34f1f07e7aea5b09c01c63d3eab207647945e0e2,2015-06-19 09:26:24.091,0,1,0.0855,0,0
"POZJ3uOtEeSoXCIACw4Gzg",208fdef68b39fe2c40d9da6ff78b15d8f301a171,2015-08-05 10:58:15.291,0,1,0.0765,0,0
"POZJ3uOtEeSoXCIACw4Gzg",86ce9191edbed7f93006f20e700abb5344e0e57a,2015-12-07 16:41:33.058,0,7,0.894143,5,0.559857
"POZJ3uOtEeSoXCIACw4Gzg",280e4b3f06b3528cf429ced6ed85e34bd0df45f2,2016-01-26 05:07:52.451,0,6,0.654333,0,0
"POZJ3uOtEeSoXCIACw4Gzg",736efea1780819941277e8dfc996e332d0fe2912,2016-03-08 02:18:03.048,0,2,0.153,2,0.153
"POZJ3uOtEeSoXCIACw4Gzg",fce826ec2d836e8ce3b2c75d3fedd453dad723ab,2015-12-16 09:17:26.945,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",404e3b8237a1267d14e9412c8e8e8f496f2402b3,2015-10-01 13:22:22,0,2,0.162,2,0.162
"POZJ3uOtEeSoXCIACw4Gzg",d401464a656647a15eefed0f2c2f85942584aeca,2015-08-26 16:52:21.778,1,8,0.974048,0,0
"POZJ3uOtEeSoXCIACw4Gzg",77fb7122fb8ec8f933fe1cd0567a603be4bb16ce,2015-06-23 14:00:09.563,0,0,0.054,0,0.054
"POZJ3uOtEeSoXCIACw4Gzg",4d95304fafaf5a781fccda8b19797ba9150737d8,2015-07-09 02:22:28.975,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",372b4e1cf5308aa9236c6d3edc94ee712cfbbce6,2016-01-28 01:14:54.755,0,1,0.09,1,0.09
"POZJ3uOtEeSoXCIACw4Gzg",6ffdb1393ad7fd18d64e142b2c2e548c01e91bd7,2015-07-25 19:31:22.54,0,5,0.405857,5,0.405857
"POZJ3uOtEeSoXCIACw4Gzg",26642b6bc8b8e3598c1be1b0c1ecca2baf50a969,2015-09-16 11:25:34.804,1,8,0.881857,0,0
"POZJ3uOtEeSoXCIACw4Gzg",a7f9ff621390e8b469e5f41174f2b562d60b8fed,2016-04-04 14:11:57.078,0,2,0.153,0,0
"POZJ3uOtEeSoXCIACw4Gzg",6e35e6b5619ee34d392c3536f81cca2067390d45,2015-07-17 09:40:51.686,2,8,0.946643,8,0.946643
"POZJ3uOtEeSoXCIACw4Gzg",054a58d445d7ab67033f634bdbd8fc5bdebe2d6d,2015-06-24 12:13:52.447,0,1,0.09,1,0.09
"POZJ3uOtEeSoXCIACw4Gzg",def492bf192a73368584676783c669e64b186d59,2015-06-18 13:49:32.659,0,1,0.072,1,0.072
"POZJ3uOtEeSoXCIACw4Gzg",6da658b8db810275a3fdc5102a78a23e2a343706,2015-06-18 08:51:25.337,0,0,0.045,0,0
"POZJ3uOtEeSoXCIACw4Gzg",84b69f5631ba85e93d0a005f86c2e993468154fa,2015-10-25 13:28:20.775,0,5,0.383357,3,0.2295
"POZJ3uOtEeSoXCIACw4Gzg",75bc37dedc9e9c3a63587c4ddc12b4f25ea04ca4,2015-09-29 07:52:53.341,0,7,0.788929,7,0.788929
"POZJ3uOtEeSoXCIACw4Gzg",da3836938edbfdfa8f43431cbd825e4c77db77b2,2015-06-17 23:53:11.931,0,1,0.09,1,0.09
"POZJ3uOtEeSoXCIACw4Gzg",5997dfe5308fa9c25a3a3ae5f1bd173c20f15371,2015-11-28 14:43:55.732,0,3,0.261,3,0.261
"POZJ3uOtEeSoXCIACw4Gzg",a2a2aafef87285fd724f1eaddeb6c941a79c4425,2015-08-08 04:08:15.709,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",99dfb01c03b4e6629ab7faf3a84eb3bb59cf8166,2016-02-17 13:46:36.963,2,8,0.946857,8,0.946857
"POZJ3uOtEeSoXCIACw4Gzg",e35d6e6f8e990a057cdd957b78e4fd41e58b079d,2016-03-10 12:39:31.245,0,4,0.432,4,0.432
"POZJ3uOtEeSoXCIACw4Gzg",7fcb6aa006c02eb5d782f1f4a6a4f84691c12f78,2015-07-16 08:22:26.136,0,1,0.072,1,0.072
"POZJ3uOtEeSoXCIACw4Gzg",7fa08e8e3b0330bafdc72520c666ca160530c0d0,2015-07-03 05:13:51.574,0,4,0.337714,0,0
"POZJ3uOtEeSoXCIACw4Gzg",3f17c0d4f3bd58fa997cabf9c1e67f865e5fccdb,2016-01-24 23:11:32.144,1,8,0.951143,0,0
"POZJ3uOtEeSoXCIACw4Gzg",a17d51d81c3466b6476e000c5fa9be4af5701b5d,2015-07-03 11:58:56.804,2,8,0.923929,8,0.923929
"POZJ3uOtEeSoXCIACw4Gzg",db319da5294669b3d5300a2782632c146979794a,2015-07-24 13:33:19.501,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",6124c332f565644836a0a283ab46ef4dfd9389e8,2015-10-11 14:53:40.41,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",d851275b009be21c5321cd3660cb65a08e781468,2016-04-14 14:41:30.15,0,3,0.261,3,0.261
"POZJ3uOtEeSoXCIACw4Gzg",8df6dad6e02855e312ef9993cc98e1ae2d1aa2fd,2016-01-26 13:45:34.28,0,1,0.135,1,0.0765
"POZJ3uOtEeSoXCIACw4Gzg",68894b0ddb83295e372320ae93ca511da1e27abc,2015-09-12 05:20:39.788,2,8,0.995714,8,0.995714
"POZJ3uOtEeSoXCIACw4Gzg",06a2892dc0c10fe44aeb46856723777545d2e10a,2015-07-29 05:08:49.091,2,8,0.977714,8,0.977714
"POZJ3uOtEeSoXCIACw4Gzg",7066f939fb6e2f7dac0e7d604e563249391fc36c,2015-07-23 20:23:33.582,0,2,0.225,2,0.225
"POZJ3uOtEeSoXCIACw4Gzg",cae33316011cf442cc41137d8d071f2cd7c9872b,2015-06-16 12:13:03.041,0,1,0.0765,1,0.0765
"POZJ3uOtEeSoXCIACw4Gzg",b0291275e4a5bef0c4cef978e2b112bc320a142a,2015-06-21 01:14:44.899,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",b441311cc0d9990326adabadc35ab3b2a2b8c154,2015-06-26 02:46:22.613,0,2,0.171,0,0
"POZJ3uOtEeSoXCIACw4Gzg",bfa422b7ad7937f847fa7effb4e8813a287a1b56,2015-07-04 06:17:44.609,0,5,0.5995,5,0.5995
"POZJ3uOtEeSoXCIACw4Gzg",b7a11bf45c38c730db1579494f0aafb4b7dd71df,2015-08-16 08:52:26.403,2,8,0.933143,8,0.933143
"POZJ3uOtEeSoXCIACw4Gzg",5abab4ab24e650855dd88b44e449e5c54d045701,2015-07-19 06:25:03.395,0,1,0.189,0,0
"POZJ3uOtEeSoXCIACw4Gzg",dc2a6d4bb0345720fc0112739fe9efd2db69cb1f,2015-06-30 13:18:07.461,0,0,0.0675,0,0.0675
"POZJ3uOtEeSoXCIACw4Gzg",d8203e4c4e6ee5bb9eb6657e2857daa944dfe6aa,2015-08-25 00:55:23.256,0,5,0.428143,5,0.428143
"POZJ3uOtEeSoXCIACw4Gzg",64cb8e9b901ca4cda1b5bec76d9d3c59872b5035,2015-07-05 12:53:03.88,0,0,0.063,0,0
"POZJ3uOtEeSoXCIACw4Gzg",aa61f0ab0059a6f9269011d6b8027b89127e8803,2015-06-16 16:42:54.726,0,0,0.0675,0,0.0675
"POZJ3uOtEeSoXCIACw4Gzg",83952fc5c4a6416f0318606f1aef623376f99c5c,2015-09-16 01:48:46.403,0,1,0.09,0,0
"POZJ3uOtEeSoXCIACw4Gzg",5dd5429a8415c598883c63d490c917a9a53b706f,2015-07-19 03:10:39.61,0,1,0.072,1,0.072
"POZJ3uOtEeSoXCIACw4Gzg",1d7298add8983676acb7917a0102aa03ddaf6dac,2015-09-16 09:30:05.936,0,1,0.1215,0,0
"POZJ3uOtEeSoXCIACw4Gzg",d6f9d3736bfb73011a95e8c350f2822303b4214d,2015-06-16 07:27:39.822,0,1,0.09,0,0
"POZJ3uOtEeSoXCIACw4Gzg",eb1f759977a8c98d6e8452e388b0621c92e64d1e,2015-08-12 09:39:41.086,0,1,0.0855,0,0
"POZJ3uOtEeSoXCIACw4Gzg",775a9b4d9192667e4f88f9346cb92419221280f9,2016-01-24 08:18:43.176,0,2,0.153,2,0.153
"POZJ3uOtEeSoXCIACw4Gzg",dc05ef830fb426f3e0cbee1ab24e611874387515,2015-07-08 05:03:40.378,0,1,0.0765,1,0.0765
"POZJ3uOtEeSoXCIACw4Gzg",3f1da93638d3ade482c7bc95914cfac556b3c0dd,2015-09-02 08:52:30.913,1,8,0.973643,7,0.883643
"POZJ3uOtEeSoXCIACw4Gzg",b92952a4ca705cb33b89e27941329db67c494f7a,2015-08-09 04:01:17.548,0,1,0.1305,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",228a081c327bfbe09e8a3d71fdc6d716763d4b23,2015-07-28 16:00:04.737,0,1,0.0855,0,0
"POZJ3uOtEeSoXCIACw4Gzg",8dce07bda474e0b7b3313f164b436f01d09ff086,2015-07-19 16:34:12.105,0,0,0.063,0,0
"POZJ3uOtEeSoXCIACw4Gzg",a85d0aff685ec503d34d1955b389f911d70fec23,2015-12-25 06:10:51.085,0,1,0.081,0,0
"POZJ3uOtEeSoXCIACw4Gzg",e9f5366a7aec3855b52ae72af094e3bdaa0965cd,2015-11-15 03:19:19.945,0,1,0.0855,0,0
"POZJ3uOtEeSoXCIACw4Gzg",b749cf7f12ad900be173dafd7f8fc5de0a505aa7,2015-07-02 07:42:57.542,2,8,0.964429,8,0.964429
"POZJ3uOtEeSoXCIACw4Gzg",51f68d86fa0b832615b63e7cc8406ff210e53d64,2015-08-08 04:20:12.896,2,8,0.9775,8,0.9775
"POZJ3uOtEeSoXCIACw4Gzg",3637863c7feb46d6bacc91f77127f206b711db58,2015-09-12 12:49:58.752,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",f540a29bd861188e4837b88c886298485a1713e2,2015-07-06 07:04:36.196,0,1,0.09,1,0.09
"POZJ3uOtEeSoXCIACw4Gzg",730cb81556a2c8b05106032ab3f82c78874a16e5,2015-07-22 07:15:02.569,0,2,0.1665,2,0.1665
"POZJ3uOtEeSoXCIACw4Gzg",a1c1f1214174d6c7d78f75312bde11892bd24bc0,2016-02-04 09:11:42.054,0,4,0.397286,4,0.397286
"POZJ3uOtEeSoXCIACw4Gzg",aa621821ee4d45923ca939328e9a1cd92e0a9550,2015-07-11 07:43:28.316,0,1,0.09,0,0
"POZJ3uOtEeSoXCIACw4Gzg",56d894f5159ccc247ba36d0a0560edbb4c28db17,2015-11-28 17:24:37.228,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",a93666121cebf0b0518188bc5e18cfaba1715b49,2015-10-02 15:31:22.993,2,8,0.950929,8,0.950929
"POZJ3uOtEeSoXCIACw4Gzg",47fb291ce24347147bbe872252a5a5cc9781268e,2015-08-19 15:18:20.411,0,2,0.153,2,0.1485
"POZJ3uOtEeSoXCIACw4Gzg",8d6691c6899e1584bad783e5521e708f73d1c8dd,2015-07-29 05:21:12.929,0,5,0.396857,0,0
"POZJ3uOtEeSoXCIACw4Gzg",23fdfb10cf73a05940cea15517c69af2e8cf3c03,2016-01-10 05:55:12.302,0,1,0.0855,1,0.0855
"POZJ3uOtEeSoXCIACw4Gzg",fcd15f1798f3ff5fd54e37a8185d96be8bf6b127,2016-01-22 14:12:39.03,0,2,0.162,0,0
"POZJ3uOtEeSoXCIACw4Gzg",60110e501418b27023c26f440b69997e5ac9af06,2015-12-25 03:51:49.022,0,1,0.081,1,0.081
"POZJ3uOtEeSoXCIACw4Gzg",32817f249cf2725e2b6e539b7bf76f0680d2d078,2015-07-13 08:17:43.679,2,8,0.968929,8,0.968929
"POZJ3uOtEeSoXCIACw4Gzg",d8aa0d401adcf0fcd510f7d9d15bc82a4ebc1af9,2015-09-03 15:11:24.661,0,0,0.0495,0,0
"POZJ3uOtEeSoXCIACw4Gzg",e4193ad5de8754e206321644157fda909802fdc4,2015-07-04 06:12:16.718,0,5,0.383357,5,0.383357
"POZJ3uOtEeSoXCIACw4Gzg",438e11f2956f70ada80f74f0cb1537565dc67e3b,2015-07-11 14:47:04.003,2,8,0.986714,8,0.986714
"POZJ3uOtEeSoXCIACw4Gzg",3b297cf4f5a3178564cd11cb951d582440b42807,2015-06-23 14:46:00.281,0,0,0.0585,0,0
