peer_review_id,peer_submission_id,taiwan_peer_assignments_user_id,peer_review_created_ts,peer_review_first_visible_to_submitter_ts,peer_review_marked_helpful_ts,peer_review_rated_ts,peer_review_rating
"O3K1ZS-PEeWBXCIACyUiNQ","5T6w8C46EeWyOiIAC7aEiQ",1d9b630d9da7a5618e95a2822693077d0d2a5793,2015-07-21 09:59:52.887,2015-07-21 09:59:52.887,,,
"vw-u0zBJEeWYtSIAC7ZpGA","5T6w8C46EeWyOiIAC7aEiQ",1d3d0bad0dc8c8451d2b27c8d1f1b2cbfee065c3,2015-07-22 08:15:00.089,2015-07-22 08:15:00.089,,,
"nBzM1-8LEeWWORKcDoY1lQ","VJ9QKuuGEeW3AhKGdOu9ew",8d57074f8a698935a97dc938a40ad4bded63cac9,2016-03-21 02:21:24.748,2016-03-21 02:21:24.748,,,
"6S5bIvTnEeWTJgqbWXCwuQ","VJ9QKuuGEeW3AhKGdOu9ew",d1b31a177313d92adb06de1171e37e4d861615d0,2016-03-28 13:20:59.142,2016-03-28 13:20:59.142,,,
"hjCadhoMEeWmISIAC9QOog","edAndhmeEeWHGCIACznL2w",149460c3f97a1f2a49e9343bce28585957753f82,2015-06-24 01:01:19.793,2015-06-24 01:01:19.793,,,
"nkujKxokEeWd3iIAC7VAtA","edAndhmeEeWHGCIACznL2w",ccf9314d31199d4345f21a2929ef5cdcdb44c191,2015-06-24 03:53:48.157,2015-06-24 03:53:48.157,,,
"LRwFUxo4EeWHGCIACznL2w","edAndhmeEeWHGCIACznL2w",7700a4136d16f22beb0b039c45d882bb668b979a,2015-06-24 06:13:48.197,2015-06-24 06:13:48.197,,,
"v5sByhoKEeWM2iIAC0KUpw","edAndhmeEeWHGCIACznL2w",a9d7c457ee4436aaf8a11a0f2997fa317e938383,2015-06-24 00:48:37.127,2015-06-24 00:48:37.127,,,
"dI8tFLf8EeWgOgqFA-9kqQ","edAndhmeEeWHGCIACznL2w",045f07ba7d887edff47935d08373adb903747d99,2016-01-11 00:44:21.985,2016-01-11 00:44:21.985,,,
"b2pi6hfEEeWHGCIACznL2w","Un6weRZPEeWHGCIACznL2w",fd6874d9511eeeff54ae9d6b7426726d0cdc83a8,2015-06-21 03:20:15.494,2015-06-21 03:20:15.494,,,
"TAdPCBZqEeWA7CIAC5WDNQ","Un6weRZPEeWHGCIACznL2w",c25a4b1153924db67539a0492dfa22b5076c73b1,2015-06-19 10:02:30.256,2015-06-19 10:02:30.256,,,
"C5oMARazEeWd3iIAC7VAtA","Un6weRZPEeWHGCIACznL2w",6fd17b83ec3f990500273212c62216e3e5b20ae6,2015-06-19 18:43:15.427,2015-06-19 18:43:15.427,,,
"fMnyYRaMEeWA7CIAC5WDNQ","Un6weRZPEeWHGCIACznL2w",4fbe8b07b3f629d8ed2c69a51907f51b08913250,2015-06-19 14:07:14.951,2015-06-19 14:07:14.951,,,
"JU8CghazEeWmISIAC9QOog","Un6weRZPEeWHGCIACznL2w",970c4f2f298a9f0869de68d926ebc8cc62bb87cd,2015-06-19 18:43:58.556,2015-06-19 18:43:58.556,,,
"cdRa-Bb8EeWHGCIACznL2w","Un6weRZPEeWHGCIACznL2w",c87626e829f9368c1f3c19e4075e00ca2bc8c32a,2015-06-20 03:28:40.198,2015-06-20 03:28:40.198,,,
"tjUoVBdEEeWmISIAC9QOog","Un6weRZPEeWHGCIACznL2w",a76710fabe2e4dc230b0c8b03178acb49a59e87d,2015-06-20 12:05:58.682,2015-06-20 12:05:58.682,,,
"7jNno2AEEeWqGw6RaHDb6w","3lwVPlrnEeWVrg78i3ja5Q",4d3a9a04fdc20d059abee801a7f2b2f53c822e4d,2015-09-21 02:03:19.715,2015-09-21 02:04:19.715,,,
"Mkd3MFtKEeWkVgp3YUjFSw","3lwVPlrnEeWVrg78i3ja5Q",501060b389ed284d25b04e1715f7111e2554f65b,2015-09-15 01:36:33.392,2015-09-21 02:04:19.715,,,
"uOsqEVsNEeWDDBJlI9r_qw","3lwVPlrnEeWVrg78i3ja5Q",bf633637e3f701390cdf01406ef0821f9dc7a21f,2015-09-14 18:23:39.979,2015-09-21 02:04:19.715,,,
"mjqduVyAEeW8nxIOF_9POw","3lwVPlrnEeWVrg78i3ja5Q",6e8bd0af7bb61904091f941c1f3041a3f4a9afe3,2015-09-16 14:38:31.777,2015-09-21 02:04:19.715,,,
"r9h7iF7AEeWDhgohTpATMw","3lwVPlrnEeWVrg78i3ja5Q",2239f72b54b99f6d05bee84c0b72e130914a74f4,2015-09-19 11:22:18.16,2015-09-21 02:04:19.715,,,
"e-36CsAjEeWdGw5KNOdybw","z2JapWWVEeWyfQofQFHvoQ",90aad0be2f70bbe0d07d0ac2d553b5262ccc2f0f,2016-01-21 09:43:54.025,2016-01-21 09:43:54.025,,,
"_qHe8HIcEeWPJBI9QEQKiQ","z2JapWWVEeWyfQofQFHvoQ",ee1416fdcd541fd950c10a38687ec7f998588d46,2015-10-14 02:40:56.134,2015-10-14 02:40:56.134,,,
"XRo4MXiuEeWPJBI9QEQKiQ","z2JapWWVEeWyfQofQFHvoQ",31c659342b97eeb0eaea438994433876b29da0e9,2015-10-22 11:16:38.631,2015-10-22 11:16:38.631,,,
"YhG2PmnQEeWtPhJmZh_6JQ","z2JapWWVEeWyfQofQFHvoQ",4d3a9a04fdc20d059abee801a7f2b2f53c822e4d,2015-10-03 13:12:22.411,2015-10-03 13:12:22.411,,,
"hq0r-WXlEeWWZw7H3umBFQ","z2JapWWVEeWyfQofQFHvoQ",501060b389ed284d25b04e1715f7111e2554f65b,2015-09-28 13:33:38.608,2015-09-28 13:33:38.608,,,
"GD50s29JEeWgtQq7brjg6Q","z2JapWWVEeWyfQofQFHvoQ",1ee2e08bb588f4adcaf62960cd0c54f3d76da582,2015-10-10 12:19:03.471,2015-10-10 12:19:03.471,,,
"nicHm1DHEeWxHxIGetKceQ","k-pTG05HEeWpgBJUo9Z-Uw",835baeb558c90ca129dd211ae0628271bf0f133b,2015-09-01 16:36:38.674,,,,
"QlvbD1EUEeWpgBJUo9Z-Uw","k-pTG05HEeWpgBJUo9Z-Uw",29f194c1ddeb6b09f83157807679fc170c9cfa35,2015-09-02 01:45:15.918,,,,
"B1TBcWTIEeW1ShIhri4C5Q","ksrVymRhEeWEHBK0qnR5nQ",38cd70756eb86b8ec337edfa67420e5cafd77c3f,2015-09-27 03:29:58.39,2015-09-27 03:29:58.39,,,
"VopS5WXAEeWyfQofQFHvoQ","ksrVymRhEeWEHBK0qnR5nQ",50327d42a75ab787fff7845bb5f6de8002da764d,2015-09-28 09:07:26.47,2015-09-28 09:07:26.47,,,
"KWed2mwuEeWDzg4yGnIlTw","ksrVymRhEeWEHBK0qnR5nQ",4edd3c446794072408107a2287977e49bbf1b222,2015-10-06 13:28:42.362,2015-10-06 13:28:42.362,,,
"njYtl2XYEeWyfQofQFHvoQ","ksrVymRhEeWEHBK0qnR5nQ",a0dcc94b7fc50250a5b33e04b80a325578bc05c9,2015-09-28 12:01:14.636,2015-09-28 12:01:14.636,,,
"C8Y6JZtPEeWBRQosCjHAHw","IyvqPJS1EeW0dw6k4EUmPw",d5321ff186279a39f17717d647f29d508dc96cfb,2015-12-05 12:52:30.693,2015-12-05 12:52:30.693,,,
"sYqBg5kXEeWB8gqILqx0tQ","IyvqPJS1EeW0dw6k4EUmPw",cd5592c77d0fc19279f643697bc64bb8cc5077e3,2015-12-02 17:11:14.661,2015-12-02 17:11:14.661,,,
"_P3RtJaeEeWTngq0Jd-yuQ","IyvqPJS1EeW0dw6k4EUmPw",5838810955dcce9a5c66cb32d885f6d06f640b5f,2015-11-29 13:42:09.816,2015-11-29 13:42:09.816,,,
"GaN_P5ihEeW0dw6k4EUmPw","IyvqPJS1EeW0dw6k4EUmPw",e0ad8c914bbca7a84d2ff8e1ddcfae3991272200,2015-12-02 03:02:19.197,2015-12-02 03:02:19.197,,,
"znPSRJ_XEeW_nwq9hlX1_w","3NKIx5gNEeWb8A4PYD_NBw",57f09e53f5e88187cb5d680d966f2747b67b9bb2,2015-12-11 07:21:33.515,2015-12-11 07:21:33.515,,,
"cmMphJsjEeW0dA6KeRPXvQ","3NKIx5gNEeWb8A4PYD_NBw",d5321ff186279a39f17717d647f29d508dc96cfb,2015-12-05 07:40:24.993,2015-12-05 07:40:24.993,,,
"v0fObqAGEeWz5w6C8C5zDQ","3NKIx5gNEeWb8A4PYD_NBw",9a766eaf9444c59a9bc7a51b9c77ec429b1e6ee7,2015-12-11 12:57:34.407,2015-12-11 12:57:34.407,,,
"4cDnxaFmEeW2LwpPVHyhww","3NKIx5gNEeWb8A4PYD_NBw",c5047b3742845b72b5b182394c0ddd83a015af50,2015-12-13 06:58:15.092,2015-12-13 06:58:15.092,,,
"huGXrJ9BEeW_nwq9hlX1_w","Ky4ab5SuEeWibw4zhsvrPQ",9a766eaf9444c59a9bc7a51b9c77ec429b1e6ee7,2015-12-10 13:25:48.929,2015-12-22 03:06:45.508,,,
"uyIXbpkTEeWJSQr5zqhI6w","Ky4ab5SuEeWibw4zhsvrPQ",26a43bb35fdee450dabe77ba949e437fe527f8f1,2015-12-02 16:42:52.767,2015-12-22 03:06:45.508,,,
"Oe2IqqZUEeWRTArgYkB6yQ","Ky4ab5SuEeWibw4zhsvrPQ",2471e483d828cfbd8bc292b41854d1190edfbf4d,2015-12-19 13:27:18.40,2015-12-22 03:06:45.508,,,
"5N8OXKhYEeWiXxLB9mtqCw","Ky4ab5SuEeWibw4zhsvrPQ",4f60182a90f9f6c788a3f31b41b255cf0928d96e,2015-12-22 03:05:45.508,2015-12-22 03:06:45.508,,,
"q9WKoKFCEeWG0xJGD15hdw","Ky4ab5SuEeWibw4zhsvrPQ",c2bcf374d9b74437fe9aef388ce0471cde64f0c6,2015-12-13 02:39:02.748,2015-12-22 03:06:45.508,,,
"iRE63tL7EeWsaAqtPzxiow","Ky4ab5SuEeWibw4zhsvrPQ",fd5896c6b892c2f231f4277ee3b4cc47f1fd456f,2016-02-14 09:15:48.29,,,,
"djjqO0GHEeWH9A5JyVdXvQ","dfy1hkAIEeWv5woN2NNtkQ",1dc0fc8cb5a77387a963c6c4c0ff1db955e56b1e,2015-08-13 06:49:36.45,2015-08-13 06:49:36.45,,,
"07f6MkFlEeW1sBLx200YMw","dfy1hkAIEeWv5woN2NNtkQ",27cc7a703d66f8e2dedbdcb89451ca68bcae96ee,2015-08-13 02:48:50.423,2015-08-13 02:48:50.423,,,
"ZiktH0DeEeWrDQoy5cGCEw","dfy1hkAIEeWv5woN2NNtkQ",3fcd3103db8c160b0385085ded65bdc1b91f64cd,2015-08-12 10:39:24.556,2015-08-12 10:39:24.556,,,
"AWCvk0AhEeWUtg4-KGZqVw","dfy1hkAIEeWv5woN2NNtkQ",a1d7abc923aa2df151a2b25d23c35f727b29165d,2015-08-11 12:03:40.588,2015-08-11 12:03:40.588,,,
"tuKH3kDcEeWUtg4-KGZqVw","dfy1hkAIEeWv5woN2NNtkQ",28950e96e4ddb4abcf996479495cc5c817e13faa,2015-08-12 10:27:20.995,2015-08-12 10:27:20.995,,,
"WYRlwUEMEeWrDQoy5cGCEw","dfy1hkAIEeWv5woN2NNtkQ",608df9f8874387f5103300a03d8520ce7b485a50,2015-08-12 16:08:20.193,2015-08-12 16:08:20.193,,,
"zW42_VkMEeWYng6rkEfI9w","RT_VrlQxEeWUBw792DK9fQ",96034ecdb3050fe7b3ca1116f1f6f2446ee0cc15,2015-09-12 05:12:02.57,2015-09-13 08:33:34.836,,,
"mUQRDlSlEeWxHxIGetKceQ","RT_VrlQxEeWUBw792DK9fQ",112b2ba40987e0fb70c552b354d894795502b0b6,2015-09-06 14:43:12.238,2015-09-13 08:33:34.836,,,
"ED636FiiEeW8nxIOF_9POw","RT_VrlQxEeWUBw792DK9fQ",5f36af58bf2c4be6b10a6e0a06aa5d7efb0acc3c,2015-09-11 16:27:58.516,2015-09-13 08:33:34.836,,,
"VioKV1SpEeWxHxIGetKceQ","RT_VrlQxEeWUBw792DK9fQ",e7d526c1006e08d2bae0afe853636597c4d7227d,2015-09-06 15:09:57.647,2015-09-13 08:33:34.836,,,
"FSvqiuzqEeWFuw7QEATDpw","ANDuLOHEEeW9lxKw6HUZ1Q",6a4d4509d2226d685d154326c30d607573ddf8e1,2016-03-18 09:16:22.637,2016-03-18 09:17:22.637,,,
"TkiqP-jzEeWqSQ7kx0rpLQ","ANDuLOHEEeW9lxKw6HUZ1Q",49a08ad1d5727ecb0c02c9d51ca452b79d2b621b,2016-03-13 08:12:19.275,2016-03-18 09:17:22.637,,,
"h8QSC-9kEeWK_Q7eN25hdw","ANDuLOHEEeW9lxKw6HUZ1Q",aa888aaec775570853ff72409b4e7fb165e53cb7,2016-03-21 12:57:55.821,,,,
"lTRBPukWEeWlJhJpbKSYeQ","ANDuLOHEEeW9lxKw6HUZ1Q",a49be3ea7039e058b43f2e797fb973a94419942f,2016-03-13 12:24:50.645,2016-03-18 09:17:22.637,,,
"5cydb-g5EeW3AhKGdOu9ew","ANDuLOHEEeW9lxKw6HUZ1Q",d099df41d33880b6841cb09ea46dbe87a74a093f,2016-03-12 10:05:07.084,2016-03-18 09:17:22.637,,,
"8JqOYeeHEeWfwAohgaM63Q","ANDuLOHEEeW9lxKw6HUZ1Q",00379b60fde7d478c0ee69c7067933ae75028ae8,2016-03-11 12:51:14.793,2016-03-18 09:17:22.637,,,
"QCW3FmDsEeWvvQ62NDrKxQ","JazFLVLGEeWoNAol4TlMSw",4880402f0de6e4388a93eab317bf381d4dbb3a59,2015-09-22 05:39:10.943,2015-09-22 05:39:10.943,,,
"jPiJU1MtEeWbVQrsfyQbuw","JazFLVLGEeWoNAol4TlMSw",6d79c04e634039f051cc82735d3e654ce2de4135,2015-09-04 17:51:20.84,2015-09-04 17:51:20.84,,,
"c2vVBlT3EeWxHxIGetKceQ","JazFLVLGEeWoNAol4TlMSw",1150c4f62e9ad5a416c462c340d842eb7c9272c5,2015-09-07 00:29:07.477,2015-09-07 00:29:07.477,,,
"UHfHLlOJEeWoNAol4TlMSw","JazFLVLGEeWoNAol4TlMSw",bf633637e3f701390cdf01406ef0821f9dc7a21f,2015-09-05 04:48:13.032,2015-09-05 04:48:13.032,,,
"N69NjiL3EeWmISIAC9QOog","6bJ8eh8-EeWd3iIAC7VAtA",8f32871ddbfd3e302d98b6d78cfcc9c89777a0f6,2015-07-05 09:21:29.117,2015-07-05 09:21:29.117,,,
"2QkMBB-IEeWd3iIAC7VAtA","6bJ8eh8-EeWd3iIAC7VAtA",505518d8611279c6f07dc6738a7849ccea41c0fb,2015-07-01 00:33:52.193,2015-07-01 00:33:52.193,,,
"UjhqGCEqEeWd3iIAC7VAtA","6bJ8eh8-EeWd3iIAC7VAtA",50079a48ef9148dc324dfe7cfb4f5810d4c4c9db,2015-07-03 02:22:15.644,2015-07-03 02:22:15.644,,,
"tIeeqh-LEeWM2iIAC0KUpw","6bJ8eh8-EeWd3iIAC7VAtA",4c510107c8a74041cc2409357e064f6acca5845b,2015-07-01 00:54:19.437,2015-07-01 00:54:19.437,,,
"Vop1ACI6EeWA7CIAC5WDNQ","6bJ8eh8-EeWd3iIAC7VAtA",cbd49ab901f3d640c79d443f8e5b8a25ea5c95ba,2015-07-04 10:49:26.003,2015-07-04 10:49:26.003,,,
"qzuSuCT6EeWA7CIAC5WDNQ","6bJ8eh8-EeWd3iIAC7VAtA",a369abd6435ac9b85aa6c1719d1853bf3359aa01,2015-07-07 22:51:13.79,2015-07-07 22:51:13.79,,,
"PLiL4h91EeWmISIAC9QOog","6bJ8eh8-EeWd3iIAC7VAtA",fd6874d9511eeeff54ae9d6b7426726d0cdc83a8,2015-06-30 22:13:29.503,2015-06-30 22:13:29.503,,,
"FnJSvx9KEeWd3iIAC7VAtA","6bJ8eh8-EeWd3iIAC7VAtA",4fbe8b07b3f629d8ed2c69a51907f51b08913250,2015-06-30 17:04:36.93,2015-06-30 17:04:36.93,,,
"Z1BfWxaFEeWd3iIAC7VAtA","IHdzDRZyEeWA7CIAC5WDNQ",3ccdcbfe5ceefbc6cf9c91952bcc9ccf961b9ea2,2015-06-19 13:16:32.445,2015-06-19 13:16:32.445,,,
"7me70haSEeWM2iIAC0KUpw","IHdzDRZyEeWA7CIAC5WDNQ",505518d8611279c6f07dc6738a7849ccea41c0fb,2015-06-19 14:53:22.548,2015-06-19 14:53:22.548,,,
"XswetxbCEeWA7CIAC5WDNQ","IHdzDRZyEeWA7CIAC5WDNQ",a7f0fefc8a48819db728881577d83065cc02705f,2015-06-19 20:32:57.457,2015-06-19 20:32:57.457,,,
"xuaUORabEeWM2iIAC0KUpw","IHdzDRZyEeWA7CIAC5WDNQ",8c7fa18587414b6e844a3d0821dcc3f256dfb821,2015-06-19 15:56:41.741,2015-06-19 15:56:41.741,,,
"hHMbgBdAEeWd3iIAC7VAtA","IHdzDRZyEeWA7CIAC5WDNQ",a76710fabe2e4dc230b0c8b03178acb49a59e87d,2015-06-20 11:35:57.215,2015-06-20 11:35:57.215,,,
"9Uj0kbObEeW2dA51rBQ9Ew","uC09ZrHOEeWjcBKYJq1ZMQ",79fd2036423d386fb123b50b2fcddf6d2bf80ed5,2016-01-05 11:03:32.117,2016-01-05 11:03:32.117,,,
"5rbGXL5_EeWizw6inkys_w","uC09ZrHOEeWjcBKYJq1ZMQ",8d4e33a32f86985ce3f306b26a2c20f92a35c889,2016-01-19 07:40:24.553,2016-01-19 07:40:24.553,,,
"mphyObQwEeWRTArgYkB6yQ","uC09ZrHOEeWjcBKYJq1ZMQ",f958f3d7321bc8b0f9924496d6445aaf96ab715c,2016-01-06 04:47:34.978,2016-01-06 04:47:34.978,,,
"UEzNcuD4EeWSpwqE05hQoQ","uC09ZrHOEeWjcBKYJq1ZMQ",1b406a0cf4c265375350f790078aad6bfc1ac352,2016-03-03 04:28:00.839,2016-03-03 04:28:00.839,,,
"4o8ISAMgEeae0QpYWFNxmQ","vcAs7gLQEeaFvxKtmk5LcQ",8911753374718a59f217ebb665c4303274049b5d,2016-04-15 15:44:05.624,2016-04-15 15:44:05.624,,,
"a-ajSgMhEeauAAp_SRa7YQ","vcAs7gLQEeaFvxKtmk5LcQ",6570965507dabb6af5a594dab6ac7c6a85cca2f6,2016-04-15 15:47:56.046,2016-04-15 15:47:56.046,,,
"FqGEYUezEeW0UA4hZsSjlQ","6VzQUCxeEeWeoSIAC0aC-w",c71c0aa7942d4c174858a6bc415feb568d36dcd4,2015-08-21 03:17:00.907,2015-08-21 03:17:00.907,,,
"tDIIVjFfEeWAPyIAC2uRJQ","6VzQUCxeEeWeoSIAC0aC-w",46af36fff4259bf00ae99ddf2b5afc19fd6eee17,2015-07-23 17:24:41.95,2015-07-23 17:24:41.95,,,
"teWqYC9OEeWu2iIACucCZg","6VzQUCxeEeWeoSIAC0aC-w",1d9b630d9da7a5618e95a2822693077d0d2a5793,2015-07-21 02:18:01.035,2015-07-21 02:18:01.035,,,
"pjLvokQmEeWBcQqYSpqLgQ","hjDlfkMPEeWPFgp1wk3USw",55adcad37b5ccd8e075a08594cf9829e0f2ed059,2015-08-16 14:54:09.247,2015-08-16 14:54:09.247,,,
"stcQXEPSEeWBcQqYSpqLgQ","hjDlfkMPEeWPFgp1wk3USw",72d935fdc9c29cb327d6ca2245e51985bc9dc2fb,2015-08-16 04:53:12.73,2015-08-16 04:53:12.73,,,
"R518i0SUEeW-OhK375__6Q","hjDlfkMPEeWPFgp1wk3USw",2e15aa84154ba4aef4f639f346a101b548fab936,2015-08-17 03:58:55.202,2015-08-17 03:58:55.202,,,
"5eol75lXEeWuURKvSnbbUQ","hjDlfkMPEeWPFgp1wk3USw",26a43bb35fdee450dabe77ba949e437fe527f8f1,2015-12-03 00:50:50.32,2015-12-03 00:50:50.32,,,
"bsoVVkO_EeWySA6VF2_0Lw","hjDlfkMPEeWPFgp1wk3USw",48f99892f4183a56c1a51b1dddc50f27e3b36dae,2015-08-16 02:35:18.122,2015-08-16 02:35:18.122,,,
"OnbFdWWLEeW4MQo4aS2dkw","J9qxQkcfEeWN8ApZ0EiLeQ",b0ee8177f25d121666c638c0f9faf2d96864e60a,2015-09-28 02:47:16.039,2015-09-28 02:47:16.039,,,
"zmMYzErNEeWxHxIGetKceQ","J9qxQkcfEeWN8ApZ0EiLeQ",5519834ef25aa497635308404b7c16321b401202,2015-08-25 02:05:49.602,2015-08-25 02:05:49.602,,,
"viNnckeyEeW1lhIkNE2TLQ","J9qxQkcfEeWN8ApZ0EiLeQ",c71c0aa7942d4c174858a6bc415feb568d36dcd4,2015-08-21 03:14:32.441,2015-08-21 03:14:32.441,,,
"sWfQc0gSEeW3ghKGHbZhrw","J9qxQkcfEeWN8ApZ0EiLeQ",4d3a9a04fdc20d059abee801a7f2b2f53c822e4d,2015-08-21 14:41:22.765,2015-08-21 14:41:22.765,,,
"9O6LhklgEeWoNAol4TlMSw","J9qxQkcfEeWN8ApZ0EiLeQ",112b2ba40987e0fb70c552b354d894795502b0b6,2015-08-23 06:34:07.963,2015-08-23 06:34:07.963,,,
"7JGywiMIEeWHGCIACznL2w","R4ZMyCJQEeWmISIAC9QOog",298c4decf5e6d2964abba3b20e8e2da8f721c0d2,2015-07-05 11:28:14.035,2015-07-05 11:28:14.035,,2015-07-05 12:39:36.411,2
"Qz7PFCJsEeWd3iIAC7VAtA","R4ZMyCJQEeWmISIAC9QOog",a369abd6435ac9b85aa6c1719d1853bf3359aa01,2015-07-04 16:46:48.467,2015-07-04 16:46:48.467,,2015-07-05 00:59:25.498,2
"IOUQOCLREeWHGCIACznL2w","R4ZMyCJQEeWmISIAC9QOog",ddb3a5830601770b6e883be37cc098ec3d329e45,2015-07-05 04:48:50.006,2015-07-05 04:48:50.006,,2015-07-05 08:38:03.556,2
"tLohmCY0EeW_lSIAC0kOqg","R4ZMyCJQEeWmISIAC9QOog",0f0b0a5cbe5d98e4062c85bdf9f4d3fdc2707eb1,2015-07-09 12:19:11.692,2015-07-09 12:19:11.692,,2015-07-09 13:06:37.413,2
"rZUUrcjxEeWNrwo_o9VBAQ","c0KnjbFWEeWacw7zR2f1aQ",fd5896c6b892c2f231f4277ee3b4cc47f1fd456f,2016-02-01 14:40:02.957,,,,
"aPfVm7QaEeWjcBKYJq1ZMQ","c0KnjbFWEeWacw7zR2f1aQ",360ff01f9d21ab8c31ccb4559831fd0354f302fd,2016-01-06 02:08:42.789,2016-01-17 11:45:33.166,,,
"2F5sRbXbEeWG0xJGD15hdw","c0KnjbFWEeWacw7zR2f1aQ",79fd2036423d386fb123b50b2fcddf6d2bf80ed5,2016-01-08 07:45:53.72,2016-01-17 11:45:33.166,,,
"xYIphLzBEeWizw6inkys_w","c0KnjbFWEeWacw7zR2f1aQ",90aad0be2f70bbe0d07d0ac2d553b5262ccc2f0f,2016-01-17 02:26:53.302,2016-01-17 11:45:33.166,,,
"2psmNbtlEeWSsApeh9GXiQ","c0KnjbFWEeWacw7zR2f1aQ",db883bb700b1bea86b0c7af7c229ff2e8ba5c5d9,2016-01-15 08:56:23.836,2016-01-17 11:45:33.166,,,
"rSQ7NL0PEeWSBRJpSArseQ","c0KnjbFWEeWacw7zR2f1aQ",4276f2020b9059f18f2bc57f16029f943066aa34,2016-01-17 11:44:33.166,2016-01-17 11:45:33.166,,,
"PFj1K30bEeWy9BLlActDnw","mDkmrHSrEeWpCwrPNVXTlw",6f1cc49c8e3366c8d4c2560dd3e8cd24daf09908,2015-10-28 02:26:03.472,2015-10-28 02:26:03.472,,,
"57VmpXW6EeWGywq_F70CwQ","mDkmrHSrEeWpCwrPNVXTlw",ce8ace619fad6c848fc000fc746f068da11d5dbc,2015-10-18 17:08:51.646,2015-10-18 17:08:51.646,,,
"lklyFHV0EeWDzg4yGnIlTw","mDkmrHSrEeWpCwrPNVXTlw",bdcb381805bb27a8b00a8404fec37b57c09e98ea,2015-10-18 08:45:30.272,2015-10-18 08:45:30.272,,,
"m0uFG3VxEeWdPxJ-h_8T7w","mDkmrHSrEeWpCwrPNVXTlw",a0dcc94b7fc50250a5b33e04b80a325578bc05c9,2015-10-18 08:24:10.184,2015-10-18 08:24:10.184,,,
"Gfqwe_7qEeWjZRIrkC40zw","L5Vap_7eEeWvUQqXcskp8Q",f179f1852de03e03c71267f5a3ffacfcb17a605e,2016-04-10 07:01:51.633,2016-04-10 07:01:51.633,,,
"G72-XgMiEeaTWRLC7rustw","L5Vap_7eEeWvUQqXcskp8Q",8911753374718a59f217ebb665c4303274049b5d,2016-04-15 15:52:51.057,2016-04-15 15:52:51.057,,,
"qpl9FwCdEeajZRIrkC40zw","L5Vap_7eEeWvUQqXcskp8Q",6570965507dabb6af5a594dab6ac7c6a85cca2f6,2016-04-12 10:59:45.343,2016-04-12 10:59:45.343,,,
"uSxq6IVNEeWA9w4ipzCZ2Q","FW9XkoGqEeWe6Qot63L7mQ",d9f7749b10131619419ac0d6b2ef6c97e40c69b0,2015-11-07 12:47:37.034,2015-11-07 12:47:37.034,,,
"Yint-INSEeWTlApPZ_t2iQ","FW9XkoGqEeWe6Qot63L7mQ",5838810955dcce9a5c66cb32d885f6d06f640b5f,2015-11-05 00:15:56.214,2015-11-05 00:15:56.214,,,
"37mJ4oLdEeWFYRKN6-z0qQ","FW9XkoGqEeWe6Qot63L7mQ",41e7cad9b6ae525291188a512e3bf6b4c4fc09ce,2015-11-04 10:21:55.753,2015-11-04 10:21:55.753,,,
"H0r4DYLgEeWaOxK2u5ceiQ","FW9XkoGqEeWe6Qot63L7mQ",4b9c5f87231b0de568a4276322d24d8d80e5f627,2015-11-04 10:38:01.396,2015-11-04 10:38:01.396,,,
"LGk6PTxNEeW2ASIACxeTpg","lU1pujwbEeWeYyIAC1WQXA",fb821dd5bbd8f91c4182591bb8ee77f7ea08a899,2015-08-06 15:09:45.991,2015-08-08 09:14:32.524,,,
"vah7Dj2tEeWm9SIAC5HAew","lU1pujwbEeWeYyIAC1WQXA",dcb1c027ef75cca40b27947736770f03b8f61a48,2015-08-08 09:13:32.524,2015-08-08 09:14:32.524,,,
"qZypJz2BEeWGtiIAC7XhOg","lU1pujwbEeWeYyIAC1WQXA",a5f9c7a11d53500e843c0761f34865c0cb6d64af,2015-08-08 03:58:01.036,2015-08-08 09:14:32.524,,,
"1LQ5kz8HEeWm9SIAC5HAew","lU1pujwbEeWeYyIAC1WQXA",996a7e325dafb83de8a18bf487658a07bb0a6981,2015-08-10 02:30:57.057,,,,
"Fmg9wz2gEeWeYyIAC1WQXA","lU1pujwbEeWeYyIAC1WQXA",9b01023c8f3d1754748b3883e9d32c11c5d0a488,2015-08-08 07:35:48.466,2015-08-08 09:14:32.524,,,
"msPZbTziEeWm9SIAC5HAew","lU1pujwbEeWeYyIAC1WQXA",298c4decf5e6d2964abba3b20e8e2da8f721c0d2,2015-08-07 08:59:26.147,2015-08-08 09:14:32.524,,,
"baifti9OEeWBXCIACyUiNQ","xBMOWiqtEeWNCiIACzABLQ",1d9b630d9da7a5618e95a2822693077d0d2a5793,2015-07-21 02:15:59.839,2015-07-21 02:15:59.839,,,
"gH7JmDW6EeWj5iIACwIAYw","xBMOWiqtEeWNCiIACzABLQ",8d11a71acd951a1374623a2bf61fb96950602f22,2015-07-29 06:24:44.065,2015-07-29 06:24:44.065,,,
"ViSvdiq1EeWYuSIAC7Pnng","xBMOWiqtEeWNCiIACzABLQ",8a048e4c53417f8b21e1b4c8fdd241771cb177be,2015-07-15 05:50:02.736,2015-07-15 05:50:02.736,,,
"6sIL9SreEeWU-CIAC7NnBw","xBMOWiqtEeWNCiIACzABLQ",b3507728f90d4daa0336a5995a1e6a1d04fd756f,2015-07-15 10:47:41.436,2015-07-15 10:47:41.436,,,
